Language Name,Package Name,Query Name,Query Severity,CWE ID
CPP,CPP_MISRA_C,R13_06_Loop_Iterator_Modified_In_Loop_Body,Information,0
CPP,CPP_MISRA_C,R14_04_Use_Of_Goto,Information,0
CPP,CPP_MISRA_C,R14_05_Use_Of_Continue,Information,0
CPP,CPP_MISRA_C,R14_06_Multiple_Breaks_In_Iteration_Statement,Information,0
CPP,CPP_MISRA_C,R14_07_Single_Point_Exit_At_Function_End,Information,0
CPP,CPP_MISRA_C,R14_08_Not_Compound_Switch_Or_Iteration_Statement,Information,0
CPP,CPP_MISRA_C,R14_09_Not_Compound_If_Or_Else,Information,0
CPP,CPP_MISRA_C,R14_10_If_Else_If_Not_Ending_With_Else,Information,0
CPP,CPP_MISRA_C,R15_01_Case_Not_Enclosed_By_Compound_Switch,Information,0
CPP,CPP_MISRA_C,R15_02_Non_Empty_Switch_Clause_Without_Break,Information,0
CPP,CPP_MISRA_C,R15_03_Non_Default_Final_Clause_In_Switch_Statement,Information,0
CPP,CPP_MISRA_C,R15_05_No_Cases_in_Switch_Statement,Information,0
CPP,CPP_MISRA_C,R16_01_Function_With_Variable_Number_Of_Arguments,Information,0
CPP,CPP_MISRA_C,R16_02_Recursion_Exists,Information,0
CPP,CPP_MISRA_C,R16_03_Function_Prototype_Without_Identifiers,Information,0
CPP,CPP_MISRA_C,R16_04_Different_Identifiers_In_Function_Definition_And_Prototype,Information,0
CPP,CPP_MISRA_C,R16_05_Function_Prototype_Declaration_Without_Parameters,Information,0
CPP,CPP_MISRA_C,R16_06_Function_Invoke_Arg_Number_Not_Match_Function_Def_Number,Information,0
CPP,CPP_MISRA_C,R16_07_Parameter_Pointer_To_Const_Where_Not_Modified,Information,0
CPP,CPP_MISRA_C,R16_08_Non_Explicit_Return_Statement_In_Non_Void_Function,Information,0
CPP,CPP_MISRA_C,R16_09_Using_Function_Identifier_Not_Call_Or_Pointer,Information,0
CPP,CPP_MISRA_C,R18_04_Use_Of_Union,Information,0
CPP,CPP_MISRA_C,R19_01_Non_Prepocessor_Command_Before_Include_In_File,Information,0
CPP,CPP_MISRA_C,R19_02_Non_Standard_Chars_In_Header_File_Name,Information,0
CPP,CPP_MISRA_C,R19_03_Include_Directive_In_Wrong_Format,Information,0
CPP,CPP_MISRA_C,R19_05_Using_Define_Or_Undef_Directive_In_Block,Information,0
CPP,CPP_MISRA_C,R19_06_Use_Of_Undef_Derective,Information,0
CPP,CPP_MISRA_C,R19_12_Multiple_Pound_Or_Double_Pound_In_Same_Macro,Information,0
CPP,CPP_MISRA_C,R19_13_Pound_Preprocessor_Operator_Is_Used,Information,0
CPP,CPP_MISRA_C,R19_17_Preprocessor_If_And_Else_Operators_Reside_In_Different_Files,Information,0
CPP,CPP_MISRA_C,R20_05_Using_Errno_Indicator_From_Errno_H,Information,0
CPP,CPP_MISRA_C,R20_06_Using_Offsetof_Macro_From_Stddef_H,Information,0
CPP,CPP_MISRA_C,R20_07_Using_Setjmp_Longjmp_Macros_From_Setjmp_H,Information,0
CPP,CPP_MISRA_C,R20_08_Using_Signal_Handling_From_Signal_H,Information,0
CPP,CPP_MISRA_C,R20_09_Using_Input_Output_From_Stdio_H,Information,0
CPP,CPP_MISRA_C,R20_10_Using_Atof_Atoi_Atol_Functions_From_Stdlib_H,Information,0
CPP,CPP_MISRA_C,R20_11_Using_Abort_Exit_Getenv_System_Functions_From_Stdlib_H,Information,0
CPP,CPP_MISRA_C,R20_12_Using_Time_Handling_From_Time_H,Information,0
CPP,CPP_MISRA_CPP,R00_01_03_Find_Unused_Variables,Information,10775
CPP,CPP_MISRA_CPP,R00_01_05_Find_Unused_Typedefs,Information,10776
CPP,CPP_MISRA_CPP,R00_01_10_Find_Unused_Defined_Functions,Information,10777
CPP,CPP_MISRA_CPP,R00_01_11_Find_Unused_Parameters,Information,10778
CPP,CPP_MISRA_CPP,R00_01_12_Find_Virtual_Unused_Parameters,Information,10779
CPP,CPP_MISRA_CPP,R02_03_01_Trigraphs,Information,0
CPP,CPP_MISRA_CPP,R02_05_01_Digraphs,Information,10750
CPP,CPP_MISRA_CPP,R02_07_02_Code_Commented_Out,Information,0
CPP,CPP_MISRA_CPP,R02_07_03_Code_CPP_Commented_Out,Information,0
CPP,CPP_MISRA_CPP,R02_10_02_Identifiers_Hide_Outer_Scope_Identifiers,Information,0
CPP,CPP_MISRA_CPP,R02_10_03_Typedef_Name_Reused,Information,0
CPP,CPP_MISRA_CPP,R02_10_04_Class_Enum_Union_Names_Reused,Information,0
CPP,CPP_MISRA_CPP,R02_10_05_Non_Member_Static_Name_Reuse,Information,10751
CPP,CPP_MISRA_CPP,R02_13_01_Non_ISO_Escapes,Information,0
CPP,CPP_MISRA_CPP,R02_13_02_Non_Zero_Octal_Constant,Information,0
CPP,CPP_MISRA_CPP,R02_13_03_U_Suffix_Not_Applied_To_Unsigned_Hex_Oct,Information,0
CPP,CPP_MISRA_CPP,R02_13_04_Literal_Suffix_Uppercase,Information,10780
CPP,CPP_MISRA_CPP,R03_01_03_Find_Arrays_Without_Size,Information,10781
CPP,CPP_MISRA_CPP,R03_02_01_Identical_Function_and_Object_Decl_Def,Information,0
CPP,CPP_MISRA_CPP,R03_04_01_Obj_Defined_Outside_Minimal_Scope,Information,0
CPP,CPP_MISRA_CPP,R03_09_02_Non_Typedef_Basic_Types,Information,0
CPP,CPP_MISRA_CPP,R04_10_01_NULL_As_An_Integer_Value,Information,0
CPP,CPP_MISRA_CPP,R04_10_02_Literal_Zero_As_Null_Pointer_Constant,Information,0
CPP,CPP_MISRA_CPP,R05_00_07_Improper_Explicit_Floating_Integral_Conversion_Of_Expression,Information,0
CPP,CPP_MISRA_CPP,R05_00_10_Bitwise_Operator_On_Unsigned_Char_Short_Types,Information,0
CPP,CPP_MISRA_CPP,R05_00_11_Plain_Char_Type_Usage,Information,0
CPP,CPP_MISRA_CPP,R05_00_12_Not_Plain_Char_Type_Usage,Information,0
CPP,CPP_MISRA_CPP,R05_00_21_Bitwise_Operator_On_Signed_Type,Information,0
CPP,CPP_MISRA_CPP,R05_02_01_AND_OR_Operands_Not_As_Postfix_Expressions,Information,0
CPP,CPP_MISRA_CPP,R05_02_10_Using_Of_Incremental_And_Decrimental_Operators,Information,0
CPP,CPP_MISRA_CPP,R05_02_11_Find_Special_Operator_Overloads,Information,10782
CPP,CPP_MISRA_CPP,R05_03_02_Unary_Minus_Operator_On_Unsigned_Type,Information,0
CPP,CPP_MISRA_CPP,R05_03_03_Overloading_Reference_Oper,Information,10753
CPP,CPP_MISRA_CPP,R05_18_01_Comma_Operator_Used,Information,0
CPP,CPP_MISRA_CPP,R06_02_01_Assignment_in_Sub_Expr,Information,10754
CPP,CPP_MISRA_CPP,R06_02_02_FloatingPt_Equality_Inequality_Testing,Information,10752
CPP,CPP_MISRA_CPP,R06_03_01_Not_Compound_Switch_Or_Iteration_Statement,Information,0
CPP,CPP_MISRA_CPP,R06_04_01_Not_Compound_If_Or_Else,Information,0
CPP,CPP_MISRA_CPP,R06_04_02_If_Else_If_Not_Ending_With_Else,Information,0
CPP,CPP_MISRA_CPP,R06_04_04_Case_Not_Enclosed_By_Compound_Switch,Information,0
CPP,CPP_MISRA_CPP,R06_04_05_Non_Empty_Switch_Clause_Without_Break_or_Throw,Information,0
CPP,CPP_MISRA_CPP,R06_04_06_Non_Default_Final_Clause_In_Switch_Statement,Information,0
CPP,CPP_MISRA_CPP,R06_04_07_Find_Switch_Condition_Bool,Information,10783
CPP,CPP_MISRA_CPP,R06_05_01_Single_Non_Float_LC,Information,0
CPP,CPP_MISRA_CPP,R06_05_02_Loop_Counter_Modify,Information,10755
CPP,CPP_MISRA_CPP,R06_05_03_Change_Lc_In_St_And_Cond,Information,10756
CPP,CPP_MISRA_CPP,R06_05_04_Incremental_Modified,Information,10757
CPP,CPP_MISRA_CPP,R06_05_05_Lcv_Change_In_For_Stmt,Information,10758
CPP,CPP_MISRA_CPP,R06_05_06_Bool_Lcv_Change,Information,10759
CPP,CPP_MISRA_CPP,R06_06_02_Backward_Use_Of_Goto,Information,0
CPP,CPP_MISRA_CPP,R06_06_03_Continue_In_Legal_For,Information,10760
CPP,CPP_MISRA_CPP,R06_06_04_One_GoTo_Break_In_Iteration,Information,0
CPP,CPP_MISRA_CPP,R06_06_05_Single_Point_Exit_At_Function_End,Information,0
CPP,CPP_MISRA_CPP,R07_01_01_Declare_Const_if_not_Modified,Information,10784
CPP,CPP_MISRA_CPP,R07_01_02_Declare_Ref_Const_if_not_Modified,Information,10785
CPP,CPP_MISRA_CPP,R07_03_01_Definitions_in_Global_Namespace,Information,10786
CPP,CPP_MISRA_CPP,R07_03_02_Find_non_Global_Mains,Information,10787
CPP,CPP_MISRA_CPP,R07_03_03_Unnamed_NS_in_Headers,Information,10788
CPP,CPP_MISRA_CPP,R07_03_04_Find_Using_Directives,Information,10789
CPP,CPP_MISRA_CPP,R07_03_05_Multiple_Declarations_After_Using,Information,10790
CPP,CPP_MISRA_CPP,R07_03_06_Find_Using_in_Headers,Information,10791
CPP,CPP_MISRA_CPP,R07_05_02_Address_Assignment_out_of_Scope,Information,10792
CPP,CPP_MISRA_CPP,R07_05_03_Return_Parameter_Passed_by_Ref,Information,10793
CPP,CPP_MISRA_CPP,R07_05_04_Recursion_Exists,Information,0
CPP,CPP_MISRA_CPP,R08_00_01_Find_Multiple_Declarators,Information,10794
CPP,CPP_MISRA_CPP,R08_04_01_Function_With_Variable_Number_Of_Arguments,Information,0
CPP,CPP_MISRA_CPP,R08_04_03_Explicit_Return_Throw,Information,0
CPP,CPP_MISRA_CPP,R08_05_01_Uninitialized_Variable_Use,Information,10761
CPP,CPP_MISRA_CPP,R09_05_01_Use_Of_Union,Information,0
CPP,CPP_MISRA_CPP,R09_06_02_bool_Unsigned_Signed_Bit_Field,Information,0
CPP,CPP_MISRA_CPP,R09_06_03_Enum_Bit_Fields,Information,0
CPP,CPP_MISRA_CPP,R09_06_04_Bit_Fields_Length,Information,0
CPP,CPP_MISRA_CPP,R10_01_01_Find_Virtual_Base_Classes,Information,10795
CPP,CPP_MISRA_CPP,R10_03_02_Find_Override_Without_Virtual,Information,10796
CPP,CPP_MISRA_CPP,R10_03_03_Redeclare_Function_as_Pure,Information,10797
CPP,CPP_MISRA_CPP,R12_01_03_Find_non_Explicit_Constructor,Information,10798
CPP,CPP_MISRA_CPP,R15_00_02_Throw_Pointers,Information,10762
CPP,CPP_MISRA_CPP,R15_00_03_Goto_Label_Inside_TryCatch,Information,10763
CPP,CPP_MISRA_CPP,R15_01_02_No_Explicit_Null_Throw,Information,10764
CPP,CPP_MISRA_CPP,R15_01_03_Empty_Throw_Outside_Catch,Information,10765
CPP,CPP_MISRA_CPP,R15_03_02_Catch_All_In_Main,Information,10766
CPP,CPP_MISRA_CPP,R15_03_03_Accessing_Non_Static_Mem_In_Ctr_Dtr,Information,10767
CPP,CPP_MISRA_CPP,R15_03_07_Catch_All_Final,Information,10768
CPP,CPP_MISRA_CPP,R15_05_01_Statements_Outside_TryCatch_Dtr,Information,10769
CPP,CPP_MISRA_CPP,R16_00_02_Define_Only_in_Global_Namespace,Information,10770
CPP,CPP_MISRA_CPP,R16_00_03_Use_Of_Undef_Directive,Information,0
CPP,CPP_MISRA_CPP,R16_00_04_Function_Like_Macros_Shall_Not_Be_Defined,Information,10771
CPP,CPP_MISRA_CPP,R16_00_05_No_Tokens_In_Func_Like_Macro,Information,10772
CPP,CPP_MISRA_CPP,R16_00_07_Undefined_Macro_Identifiers,Information,10799
CPP,CPP_MISRA_CPP,R16_00_08_Sharp_Before_Preprocessing_Token,Information,10773
CPP,CPP_MISRA_CPP,R16_01_01_Defined_Standart_Forms,Information,10774
CPP,CPP_MISRA_CPP,R16_01_02_Preprocessor_If_And_Else_Operators_Reside_In_Different_Files,Information,0
CPP,CPP_MISRA_CPP,R16_02_06_Include_Directive_In_Wrong_Format,Information,0
CPP,CPP_MISRA_CPP,R16_03_02_Pound_Preprocessor_Operator_Is_Used,Information,0
CPP,CPP_MISRA_CPP,R17_00_01_Standard_Library_Redefined_Or_Undefined,Information,0
CPP,CPP_MISRA_CPP,R17_00_02_Standard_Library_Macros_Reuse,Information,0
CPP,CPP_MISRA_CPP,R17_00_03_Standard_Library_Functions_Override,Information,0
CPP,CPP_MISRA_CPP,R18_00_04_Ctime,Information,0
CPP,CPP_MISRA_CPP,R18_00_05_Unbounded_Functions_Of_Library_CString,Information,0
CPP,CPP_MISRA_CPP,R18_04_01_Dynamic_Heap_Memory_Allocation,Information,0
CPP,CPP_MISRA_CPP,R18_07_01_Csignal,Information,0
CSharp,CSharp_High_Risk,Code_Injection,High,94
CSharp,CSharp_High_Risk,Command_Injection,High,77
CSharp,CSharp_High_Risk,Connection_String_Injection,High,99
CSharp,CSharp_High_Risk,Dangerous_File_Upload,High,434
CSharp,CSharp_High_Risk,Deserialization_of_Untrusted_Data,High,502
CSharp,CSharp_High_Risk,Deserialization_of_Untrusted_Data_MSMQ,High,502
CSharp,CSharp_High_Risk,JWT_No_Signature_Verification,High,287
CSharp,CSharp_High_Risk,LDAP_Injection,High,90
CSharp,CSharp_High_Risk,Reflected_XSS_All_Clients,High,79
CSharp,CSharp_High_Risk,Resource_Injection,High,99
CSharp,CSharp_High_Risk,Second_Order_SQL_Injection,High,89
CSharp,CSharp_High_Risk,SQL_Injection,High,89
CSharp,CSharp_High_Risk,Stored_XSS,High,79
CSharp,CSharp_High_Risk,Unsafe_Reflection,High,470
CSharp,CSharp_High_Risk,UTF7_XSS,High,79
CSharp,CSharp_High_Risk,XPath_Injection,High,643
CSharp,CSharp_Windows_Phone,Client_Side_Injection,High,89
CSharp,CSharp_Windows_Phone,Insecure_Data_Storage,High,311
CSharp,CSharp_Windows_Phone,Insufficient_Transport_Layer_Protect,High,311
CSharp,CSharp_Medium_Threat,Buffer_Overflow,Medium,120
CSharp,CSharp_Medium_Threat,CGI_XSS,Medium,79
CSharp,CSharp_Medium_Threat,Cookie_Injection,Medium,20
CSharp,CSharp_Medium_Threat,Data_Filter_Injection,Medium,200
CSharp,CSharp_Medium_Threat,DB_Parameter_Tampering,Medium,284
CSharp,CSharp_Medium_Threat,DoS_by_Sleep,Medium,730
CSharp,CSharp_Medium_Threat,Excessive_Data_Exposure,Medium,201
CSharp,CSharp_Medium_Threat,Hardcoded_password_in_Connection_String,Medium,547
CSharp,CSharp_Medium_Threat,HTTP_Response_Splitting,Medium,113
CSharp,CSharp_Medium_Threat,HttpOnlyCookies,Medium,1004
CSharp,CSharp_Medium_Threat,Improper_Locking,Medium,667
CSharp,CSharp_Medium_Threat,Improper_Restriction_of_XXE_Ref,Medium,611
CSharp,CSharp_Medium_Threat,Insecure_Cookie,Medium,614
CSharp,CSharp_Medium_Threat,Insufficient_Connection_String_Encryption,Medium,522
CSharp,CSharp_Medium_Threat,Integer_Overflow,Medium,190
CSharp,CSharp_Medium_Threat,JWT_Lack_Of_Expiration_Time,Medium,287
CSharp,CSharp_Medium_Threat,JWT_No_Expiration_Time_Validation,Medium,613
CSharp,CSharp_Medium_Threat,JWT_Sensitive_Information_Exposure,Medium,201
CSharp,CSharp_Medium_Threat,Missing_Column_Encryption,Medium,311
CSharp,CSharp_Medium_Threat,Missing_HSTS_Header,Medium,346
CSharp,CSharp_Medium_Threat,Missing_Object_Level_Authorization,Medium,862
CSharp,CSharp_Medium_Threat,MVC_View_Injection,Medium,74
CSharp,CSharp_Medium_Threat,No_Request_Validation,Medium,20
CSharp,CSharp_Medium_Threat,Parameter_Tampering,Medium,472
CSharp,CSharp_Medium_Threat,Path_Traversal,Medium,36
CSharp,CSharp_Medium_Threat,Persistent_Connection_String,Medium,257
CSharp,CSharp_Medium_Threat,Privacy_Violation,Medium,359
CSharp,CSharp_Medium_Threat,Race_Condition_within_a_Thread,Medium,366
CSharp,CSharp_Medium_Threat,ReDoS_By_Regex_Injection,Medium,400
CSharp,CSharp_Medium_Threat,ReDoS_In_Code,Medium,400
CSharp,CSharp_Medium_Threat,ReDoS_In_Validation,Medium,400
CSharp,CSharp_Medium_Threat,Reflected_XSS_Specific_Clients,Medium,79
CSharp,CSharp_Medium_Threat,Session_Fixation,Medium,384
CSharp,CSharp_Medium_Threat,SQL_Injection_Evasion_Attack,Medium,89
CSharp,CSharp_Medium_Threat,Stored_Command_Injection,Medium,77
CSharp,CSharp_Medium_Threat,Stored_LDAP_Injection,Medium,90
CSharp,CSharp_Medium_Threat,Stored_Path_Traversal,Medium,22
CSharp,CSharp_Medium_Threat,Stored_XPath_Injection,Medium,643
CSharp,CSharp_Medium_Threat,Trust_Boundary_Violation,Medium,501
CSharp,CSharp_Medium_Threat,Unclosed_Connection,Medium,404
CSharp,CSharp_Medium_Threat,Unsafe_Object_Binding,Medium,915
CSharp,CSharp_Medium_Threat,Use_of_Cryptographically_Weak_PRNG,Medium,338
CSharp,CSharp_Medium_Threat,Use_of_Hard_coded_Cryptographic_Key,Medium,321
CSharp,CSharp_Medium_Threat,Value_Shadowing,Medium,233
CSharp,CSharp_Medium_Threat,XSRF,Medium,352
CSharp,CSharp_WebConfig,CookieLess_Authentication,Medium,0
CSharp,CSharp_WebConfig,CookieLess_Session_State,Medium,0
CSharp,CSharp_WebConfig,Elmah_Enabled,Medium,213
CSharp,CSharp_WebConfig,HardcodedCredentials,Medium,489
CSharp,CSharp_WebConfig,HttpOnlyCookies_In_Config,Medium,1004
CSharp,CSharp_WebConfig,RequireSSL,Medium,614
CSharp,CSharp_WebConfig,TraceEnabled,Medium,749
CSharp,CSharp_Windows_Phone,Hard_Coded_Cryptography_Key,Medium,321
CSharp,CSharp_Windows_Phone,Poor_Authorization_and_Authentication,Medium,285
CSharp,CSharp_Heuristic,Heuristic_2nd_Order_SQL_Injection,Low,89
CSharp,CSharp_Heuristic,Heuristic_DB_Parameter_Tampering,Low,284
CSharp,CSharp_Heuristic,Heuristic_Parameter_Tampering,Low,472
CSharp,CSharp_Heuristic,Heuristic_SQL_Injection,Low,89
CSharp,CSharp_Heuristic,Heuristic_Stored_XSS,Low,79
CSharp,CSharp_Heuristic,Heuristic_XSRF,Low,352
CSharp,CSharp_Low_Visibility,Blind_SQL_Injections,Low,89
CSharp,CSharp_Low_Visibility,Cleansing_Canonicalization_and_Comparison_Errors,Low,171
CSharp,CSharp_Low_Visibility,Client_Side_Only_Validation,Low,602
CSharp,CSharp_Low_Visibility,Command_Argument_Injection,Low,77
CSharp,CSharp_Low_Visibility,Cross_Site_History_Manipulation,Low,203
CSharp,CSharp_Low_Visibility,Heap_Inspection,Low,244
CSharp,CSharp_Low_Visibility,Impersonation_Issue,Low,520
CSharp,CSharp_Low_Visibility,Improper_Encoding_Of_Output,Low,116
CSharp,CSharp_Low_Visibility,Improper_Exception_Handling,Low,248
CSharp,CSharp_Low_Visibility,Improper_Resource_Shutdown_or_Release,Low,404
CSharp,CSharp_Low_Visibility,Improper_Session_Management,Low,201
CSharp,CSharp_Low_Visibility,Improper_Transaction_Handling,Low,460
CSharp,CSharp_Low_Visibility,Inappropriate_Encoding_for_Output_Context,Low,838
CSharp,CSharp_Low_Visibility,Information_Exposure_Through_an_Error_Message,Low,209
CSharp,CSharp_Low_Visibility,Information_Exposure_via_Headers,Low,200
CSharp,CSharp_Low_Visibility,Information_Leak_Through_Persistent_Cookies,Low,539
CSharp,CSharp_Low_Visibility,Insufficiently_Protected_Credentials,Low,522
CSharp,CSharp_Low_Visibility,JavaScript_Hijacking,Low,352
CSharp,CSharp_Low_Visibility,JWT_Excessive_Expiration_Time,Low,287
CSharp,CSharp_Low_Visibility,JWT_Use_Of_Hardcoded_Secret,Low,798
CSharp,CSharp_Low_Visibility,Leaving_Temporary_Files,Low,376
CSharp,CSharp_Low_Visibility,Log_Forging,Low,117
CSharp,CSharp_Low_Visibility,Missing_Content_Security_Policy,Low,346
CSharp,CSharp_Low_Visibility,Missing_Function_Level_Authorization,Low,862
CSharp,CSharp_Low_Visibility,Off_By_One_Error,Low,193
CSharp,CSharp_Low_Visibility,Open_Redirect,Low,601
CSharp,CSharp_Low_Visibility,Overly_Permissive_Cross_Origin_Resource_Sharing_Policy,Low,346
CSharp,CSharp_Low_Visibility,Password_In_Comment,Low,615
CSharp,CSharp_Low_Visibility,Permissive_Content_Security_Policy,Low,346
CSharp,CSharp_Low_Visibility,Potential_ReDoS,Low,400
CSharp,CSharp_Low_Visibility,Potential_ReDoS_By_Injection,Low,400
CSharp,CSharp_Low_Visibility,Potential_ReDoS_In_Code,Low,400
CSharp,CSharp_Low_Visibility,Potential_ReDoS_In_Static_Field,Low,400
CSharp,CSharp_Low_Visibility,Reliance_on_DNS_Lookups_in_a_Decision,Low,350
CSharp,CSharp_Low_Visibility,Session_Clearing_Problems,Low,613
CSharp,CSharp_Low_Visibility,Session_Poisoning,Low,472
CSharp,CSharp_Low_Visibility,Stored_Code_Injection,Low,94
CSharp,CSharp_Low_Visibility,Stored_Command_Argument_Injection,Low,77
CSharp,CSharp_Low_Visibility,Thread_Safety_Issue,Low,567
CSharp,CSharp_Low_Visibility,Unencrypted_Web_Config_File,Low,312
CSharp,CSharp_Low_Visibility,URL_Canonicalization_Issue,Low,647
CSharp,CSharp_Low_Visibility,Use_Of_Broken_Or_Risky_Cryptographic_Algorithm,Low,327
CSharp,CSharp_Low_Visibility,Use_Of_Hardcoded_Password,Low,259
CSharp,CSharp_Low_Visibility,Use_of_Insufficiently_Random_Values,Low,0
CSharp,CSharp_Low_Visibility,Use_of_RSA_Algorithm_without_OAEP,Low,780
CSharp,CSharp_Low_Visibility,XSS_Evasion_Attack,Low,79
CSharp,CSharp_WebConfig,CustomError,Low,12
CSharp,CSharp_WebConfig,DebugEnabled,Low,11
CSharp,CSharp_WebConfig,Directory_Browse,Low,548
CSharp,CSharp_WebConfig,Missing_X_Frame_Options,Low,1021
CSharp,CSharp_WebConfig,NonUniqueFormName,Low,0
CSharp,CSharp_WebConfig,Password_in_Configuration_File,Low,260
CSharp,CSharp_WebConfig,SlidingExpiration,Low,613
CSharp,CSharp_Windows_Phone,Failure_to_Implement_Least_Privilege,Low,807
CSharp,CSharp_Windows_Phone,Side_Channel_Data_Leakage,Low,200
CSharp,CSharp_Best_Coding_Practice,Aptca_Methods_Call_Non_Aptca_Methods,Information,0
CSharp,CSharp_Best_Coding_Practice,Catch_NullPointerException,Information,395
CSharp,CSharp_Best_Coding_Practice,Declaration_Of_Catch_For_Generic_Exception,Information,396
CSharp,CSharp_Best_Coding_Practice,Deprecated_Methods,Information,0
CSharp,CSharp_Best_Coding_Practice,Detection_of_Error_Condition_Without_Action,Information,390
CSharp,CSharp_Best_Coding_Practice,Direct_Use_of_Sockets,Information,246
CSharp,CSharp_Best_Coding_Practice,Dynamic_SQL_Queries,Information,89
CSharp,CSharp_Best_Coding_Practice,Exposure_of_Resource_to_Wrong_Sphere,Information,493
CSharp,CSharp_Best_Coding_Practice,GetLastWin32Error_Is_Not_Called_After_Pinvoke,Information,10018
CSharp,CSharp_Best_Coding_Practice,Hardcoded_Absolute_Path,Information,426
CSharp,CSharp_Best_Coding_Practice,Hardcoded_Connection_String,Information,798
CSharp,CSharp_Best_Coding_Practice,Insufficient_Logging_of_Database_Actions,Information,778
CSharp,CSharp_Best_Coding_Practice,Insufficient_Logging_of_Exceptions,Information,778
CSharp,CSharp_Best_Coding_Practice,Insufficient_Logging_of_Sensitive_Operations,Information,778
CSharp,CSharp_Best_Coding_Practice,Just_One_of_Equals_and_Hash_code_Defined,Information,581
CSharp,CSharp_Best_Coding_Practice,Leftover_Debug_Code,Information,489
CSharp,CSharp_Best_Coding_Practice,Magic_Numbers,Information,0
CSharp,CSharp_Best_Coding_Practice,Missing_XML_Validation,Information,112
CSharp,CSharp_Best_Coding_Practice,Non_Private_Static_Constructors,Information,0
CSharp,CSharp_Best_Coding_Practice,NULL_Argument_to_Equals,Information,0
CSharp,CSharp_Best_Coding_Practice,Pages_Without_Global_Error_Handler,Information,544
CSharp,CSharp_Best_Coding_Practice,PersistSecurityInfo_is_True,Information,0
CSharp,CSharp_Best_Coding_Practice,Routed_Deprecated_Code,Information,477
CSharp,CSharp_Best_Coding_Practice,Suspicious_Endpoints,Information,923
CSharp,CSharp_Best_Coding_Practice,Threads_in_WebApp,Information,383
CSharp,CSharp_Best_Coding_Practice,Unchecked_Error_Condition,Information,391
CSharp,CSharp_Best_Coding_Practice,Unchecked_Return_Value,Information,252
CSharp,CSharp_Best_Coding_Practice,Unclosed_Objects,Information,459
CSharp,CSharp_Best_Coding_Practice,Undocumented_API,Information,0
CSharp,CSharp_Best_Coding_Practice,Unvalidated_Arguments_Of_Public_Methods,Information,0
CSharp,CSharp_Best_Coding_Practice,Use_of_System_Output_Stream,Information,398
CSharp,CSharp_Best_Coding_Practice,Use_Of_Uninitialized_Variables,Information,457
CSharp,CSharp_Best_Coding_Practice,Using_Of_Index_Instead_Of_Key,Information,398
CSharp,CSharp_Best_Coding_Practice,Visible_Pointers,Information,0
Go,Go_High_Risk,CGI_XSS,High,79
Go,Go_High_Risk,Command_Injection,High,77
Go,Go_High_Risk,Deserialization_of_Untrusted_Data,High,502
Go,Go_High_Risk,JWT_No_Signature_Verification,High,287
Go,Go_High_Risk,Reflected_XSS_All_Clients,High,79
Go,Go_High_Risk,Second_Order_SQL_Injection,High,89
Go,Go_High_Risk,SQL_Injection,High,89
Go,Go_High_Risk,Stored_XSS_All_Clients,High,79
Go,Go_Insecure_Credential_Storage,Insecure_Credential_Storage_Mechanism,Medium,522
Go,Go_Insecure_Credential_Storage,Insecure_Scrypt_Parameters,Medium,522
Go,Go_Insecure_Credential_Storage,Insufficient_Bcrypt_Cost,Medium,522
Go,Go_Insecure_Credential_Storage,Insufficient_Output_Length,Medium,522
Go,Go_Insecure_Credential_Storage,PBKDF2_Insufficient_Iteration_Count,Medium,522
Go,Go_Insecure_Credential_Storage,PBKDF2_Weak_Salt_Value,Medium,522
Go,Go_Insecure_Credential_Storage,Scrypt_Weak_Salt_Value,Medium,522
Go,Go_Medium_Threat,Cleartext_Transmission_Of_Sensitive_Information,Medium,319
Go,Go_Medium_Threat,Denial_Of_Service_Resource_Exhaustion,Medium,400
Go,Go_Medium_Threat,Email_Content_Forgery,Medium,116
Go,Go_Medium_Threat,Hardcoded_Password_in_Connection_String,Medium,547
Go,Go_Medium_Threat,Missing_HSTS_Header,Medium,346
Go,Go_Medium_Threat,Missing_HttpOnly_Cookie,Medium,1004
Go,Go_Medium_Threat,Missing_Secure_Cookie,Medium,614
Go,Go_Medium_Threat,Path_Traversal,Medium,36
Go,Go_Medium_Threat,Privacy_Violation,Medium,359
Go,Go_Medium_Threat,Race_Condition_Concurrent_Instances,Medium,366
Go,Go_Medium_Threat,SSL_Verification_Bypass,Medium,599
Go,Go_Medium_Threat,SSRF,Medium,918
Go,Go_Medium_Threat,Use_of_Cryptographically_Weak_PRNG,Medium,338
Go,Go_Medium_Threat,Use_of_Weak_RSA_Keys,Medium,326
Go,Go_Low_Visibility,Empty_Password_In_Connection_String,Low,521
Go,Go_Low_Visibility,Improper_Error_Handling,Low,248
Go,Go_Low_Visibility,Log_Forging,Low,0
Go,Go_Low_Visibility,Missing_Content_Security_Policy,Low,346
Go,Go_Low_Visibility,Open_Redirect,Low,601
Go,Go_Low_Visibility,Overly_Permissive_Cross_Origin_Resource_Sharing_Policy,Low,346
Go,Go_Low_Visibility,Permissive_Content_Security_Policy,Low,346
Go,Go_Low_Visibility,Plain_Text_Transport_Layer_in_Server,Low,319
Go,Go_Low_Visibility,Race_Condition_In_Cross_Functionality,Low,362
Go,Go_Low_Visibility,Use_Of_Broken_Or_Risky_Cryptographic_Algorithm,Low,327
Go,Go_Low_Visibility,Use_of_Hardcoded_Password,Low,259
